Country Name,Country Code,Indicator Name,Indicator Code,Year,gdp
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1973,264429876252.21
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1973,722780701.123338
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1973,192537971582.558
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1973,2465492957.74648
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1973,75187969.924812
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1973,89374237.2881356
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1973,81203226.9138345
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1973,22347844649.0219
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1973,140153748.243656
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1973,2569200100.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1973,307047619.047619
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1973,3765711018180.88
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1973,8030117555.62033
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1973,912499950.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1973,39099176005.6472
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1973,809241994196.778
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1973,899154920863.416
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1973,92330784594.2812
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1973,36085125189.3897
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1973,16273253012.0482
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1973,84374541630.2062
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1973,7490132548.71696
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1973,27081698249.1603
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1973,5134367778.1446
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1973,1137337734.38367
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1973,174913182331.451
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1973,1905917553.19149
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1973,943700547.778454
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1973,432082670451.087
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1973,2502142444.15525
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1973,702899155.982033
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1973,31710657.7257811
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1973,24196018.3767228
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1973,13841885920.8676
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1973,5408293998.65138
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1973,386968300.0
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1973,165930611.729019
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1973,2875625000.0
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1973,213709598290.103
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1973,809866283732.069
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1973,121181556.195965
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1973,2701874663.63072
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1973,6242177798.33938
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1973,523552815.119127
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1973,1653062347.36254
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1973,79071366638.7059
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1973,55280000000.0
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1973,776634522319.089
"Macedonia, FYR",MKD,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1973,563683660.31194
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1973,345602025.375393
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1973,333731874.379077
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1973,444281703.893568
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1973,7662996766.66803
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1973,1560140359214.08
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1973,542294864.81243
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1973,946385104.967731
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1973,15162871287.1287
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1973,70924006306.1643
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1973,22534253702.8686
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1973,972101724.995368
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1973,13024906080.423
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1973,3715857109388.51
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1973,483033932.135729
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1973,6324884129.38617
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1973,1913793400.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1973,10994381894.7984
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1973,10082885603.0668
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1973,1299105240.73285
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1973,25644048271.1847
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1973,7002400000.0
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1973,15092052330.3352
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1973,889357059.52381
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1973,3630065394259.84
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1973,431254103.046477
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1973,793884368.040437
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1973,290746157.145921
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1973,103394101801.686
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1973,14947391140.1284
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1973,3571666666.66667
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1973,1471913473.60034
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1973,3693760000.0
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1973,55272108.8435374
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1973,575230234.387058
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1973,1442320000.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1973,86802255720.9467
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1973,86836625982.2903
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1973,13027033615.0956
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1973,305300000.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1973,58567384058.8006
Swaziland,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1973,221902017.291066
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1973,36896278.2235629
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1973,3239488104.60091
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1973,647199482.828061
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1973,194309050526.641
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1973,406479906.159652
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1973,10838587357.7466
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1973,103394101801.686
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1973,86836625982.2902
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1973,1308799458.96284
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1973,2730787476.28084
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,1973,25724381625.4417
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1973,1702521008.40336
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1973,563304088721.734
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1973,3964295672.52444
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1973,1428549000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1973,30165373.6218865
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1973,19466279069.7674
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1973,351600000.0
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1973,4571313419837.83
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1973,207915481088.4013
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1973,29293948126.8012
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1973,2268714285.71429
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1973,3309353600.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1974,2155555497.77778
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1974,186558696.279204
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1974,105145803083.668
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1974,65193099976.0
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1974,88809137803.9794
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1974,35189299985.2768
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1974,345263492.063492
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1974,56333010459.8177
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1974,554654786.965107
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1974,751133642.647461
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1974,12512460519.7088
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1974,632400000.0
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1974,103216374.269006
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1974,312600000.0
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1974,2100249875.06247
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1974,441595558.606712
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1974,1073577085.64159
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1974,306033848.417954
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1974,281398668.160613
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1974,160408697648.262
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1974,16210404183.5358
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1974,144182133387.722
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1974,3070151901.06383
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1974,2255496995.49378
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1974,585364635.354804
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1974,12370029583.6419
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1974,1666544754.09836
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1974,6657346981.34725
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1974,11405957317.0732
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1974,443618642959.716
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1974,34160363582.6675
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1974,2925600000.0
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1974,13209713643.3219
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1974,219670208142.478
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1974,593440026098.315
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1974,853025299911.387
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1974,1947085635243.76
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1974,6599259420.99605
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1974,9015166839.80885
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1974,1292029309978.0
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1974,97009800115.3735
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1974,1652067527869.69
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1974,24867278714.3532
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1974,558589870.903674
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1974,285552373158.756
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1974,1544216003.98425
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1974,206131369798.971
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1974,2894409937.8882
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1974,95797533.4619206
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1974,98775328.9473684
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1974,94159862.7073691
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1974,25351305681.8182
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1974,169918948.629182
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1974,3161499900.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1974,433954545.454545
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1974,4257867802588.68
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1974,9388663645.7588
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1974,1034500000.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1974,48048004455.9487
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1974,1013122956427.79
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1974,1137358613487.61
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1974,126680686256.6
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1974,52403818572.6795
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1974,25802409638.5542
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1974,98198276856.6209
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1974,239282887906.3483
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1974,7906317252.80795
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1974,46209092072.5922
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1974,11516762614.2906
